ID,lsat,grad,zgpa,fulltime,fam_inc,Dropout,tier,indxgrp,gpa
15876,37.0,1,-0.18,1.0,4.0,1,3.0,6,2.5
11092,36.0,1,-0.3,1.0,3.0,1,5.0,7,3.6
25932,34.5,1,1.0,2.0,3.0,1,1.0,4,1.9
16550,40.0,1,1.45,1.0,5.0,1,6.0,7,3.8
22397,37.0,1,-0.47,1.0,5.0,1,3.0,7,3.1
19462,48.0,1,0.53,1.0,4.0,1,4.0,7,3.2
18119,31.0,1,-0.85,1.0,3.0,1,3.0,7,3.9
1357,43.0,1,2.38,1.0,3.0,1,4.0,7,3.7
4945,36.3,1,-0.79,1.0,2.0,1,4.0,7,3.5
1763,39.0,1,0.04,1.0,3.0,1,3.0,7,3.2
1594,36.0,1,-0.21,1.0,4.0,1,4.0,7,3.6
21249,28.5,1,-1.48,1.0,3.0,1,2.0,6,3.5
7776,41.0,1,-0.74,1.0,4.0,1,3.0,7,2.8
16023,31.3,1,-0.65,1.0,2.0,1,3.0,6,3.5
2729,30.5,1,0.93,1.0,4.0,1,4.0,7,3.8
6535,33.0,1,-1.2,1.0,3.0,1,4.0,6,3.3
13410,32.5,1,0.01,1.0,4.0,1,4.0,7,3.6
2439,42.0,1,1.72,1.0,4.0,1,4.0,7,3.0
20778,47.0,1,1.55,1.0,4.0,1,5.0,7,3.7
13495,42.0,1,1.52,2.0,4.0,1,4.0,7,3.8
17180,38.0,1,1.54,1.0,3.0,1,3.0,7,3.4
3380,39.0,1,-0.52,1.0,5.0,1,5.0,7,2.8
2193,43.0,1,1.13,1.0,4.0,1,5.0,7,3.4
10230,42.0,1,1.66,1.0,3.0,1,5.0,7,3.0
25386,40.0,1,-0.03,1.0,2.0,1,4.0,7,3.6
25247,38.0,1,-0.06,1.0,4.0,1,4.0,7,3.8
24994,30.0,1,0.43,1.0,3.0,1,3.0,6,3.3
16448,37.0,1,-0.1,1.0,3.0,1,3.0,7,3.5
27216,41.0,1,-0.85,1.0,4.0,1,4.0,7,3.1
22116,33.0,1,-0.41,1.0,4.0,1,3.0,6,3.2
9580,27.0,1,-0.14,1.0,3.0,1,2.0,6,3.9
10606,40.0,1,1.13,1.0,3.0,1,4.0,7,3.3
3306,44.0,1,-0.07,1.0,3.0,1,6.0,7,3.7
8651,38.0,1,-1.09,1.0,3.0,1,4.0,7,3.7
21486,39.0,1,-0.01,1.0,5.0,1,5.0,7,3.3
7976,41.0,1,0.05,1.0,2.0,1,3.0,7,3.5
3822,29.0,1,-1.54,1.0,3.0,1,4.0,5,3.1
4416,33.0,1,-0.67,1.0,4.0,1,2.0,5,2.6
13717,33.0,1,-1.31,1.0,4.0,1,2.0,6,3.2
21283,40.0,1,-0.53,1.0,3.0,1,3.0,7,3.1
12771,26.5,1,-1.89,1.0,1.0,1,1.0,5,3.3
17552,32.0,1,-1.34,1.0,4.0,1,3.0,6,3.3
17156,36.0,1,-0.67,1.0,2.0,1,5.0,7,3.0
11973,30.0,1,-0.57,1.0,3.0,1,3.0,5,3.2
2884,41.0,1,0.85,1.0,4.0,1,4.0,7,3.6
25600,32.0,1,-0.51,1.0,5.0,1,1.0,5,2.5
2527,36.5,1,0.38,1.0,4.0,1,4.0,7,3.6
16048,34.5,1,0.37,1.0,4.0,1,4.0,7,3.6
3890,32.0,1,-0.77,2.0,4.0,1,3.0,6,3.2
18443,37.0,1,-0.1,1.0,4.0,1,3.0,6,2.7
11088,39.0,1,-0.84,1.0,3.0,1,4.0,7,3.5
5821,33.0,1,0.21,1.0,4.0,1,3.0,6,3.1
23769,45.0,1,0.46,1.0,5.0,1,6.0,7,3.4
14912,47.0,1,0.54,1.0,4.0,1,6.0,7,3.6
2588,30.0,1,-0.32,1.0,4.0,1,2.0,5,3.2
5158,37.0,1,-0.57,1.0,3.0,1,3.0,7,3.1
2446,38.0,1,-0.51,1.0,4.0,1,5.0,7,3.0
22493,33.0,1,0.27,1.0,3.0,1,2.0,6,3.3
19630,35.0,1,-2.29,1.0,3.0,1,2.0,5,2.0
12495,44.0,1,0.44,1.0,4.0,1,4.0,7,3.3
12687,37.0,1,-0.12,1.0,4.0,1,4.0,7,2.8
9465,34.5,1,-0.23,1.0,5.0,1,5.0,7,3.4
8160,28.3,1,0.71,1.0,4.0,1,3.0,5,3.3
26694,34.0,1,-0.37,1.0,4.0,1,4.0,7,3.7
3667,38.0,1,0.43,1.0,4.0,1,3.0,7,3.8
18564,37.0,1,1.62,1.0,4.0,1,3.0,7,3.3
4073,36.0,1,-1.23,1.0,3.0,1,3.0,6,2.3
24906,37.0,1,-0.97,1.0,2.0,1,3.0,7,3.0
13912,33.0,1,-1.25,1.0,3.0,1,6.0,5,2.7
15329,37.0,1,1.37,1.0,5.0,1,3.0,7,2.9
17446,47.0,1,-0.24,1.0,4.0,1,6.0,7,3.5
8721,33.0,1,-1.15,1.0,3.0,1,2.0,5,2.5
991,30.0,1,0.35,1.0,2.0,1,1.0,4,2.3
4118,44.0,1,2.33,2.0,1.0,1,4.0,7,3.3
7461,41.0,1,1.48,1.0,3.0,1,2.0,7,2.4
3110,41.0,1,0.86,1.0,4.0,1,5.0,7,3.5
1638,38.0,1,-0.34,1.0,5.0,1,5.0,7,3.7
21843,38.0,1,1.48,1.0,5.0,1,3.0,6,2.5
8317,34.0,1,0.43,1.0,2.0,1,3.0,6,3.0
540,39.0,1,1.87,1.0,3.0,1,5.0,7,2.9
4314,39.0,1,1.13,1.0,4.0,1,3.0,7,3.6
6142,41.0,1,0.26,1.0,4.0,1,4.0,7,3.4
13875,35.0,1,1.78,1.0,4.0,1,4.0,7,3.5
4954,31.0,1,0.79,2.0,5.0,1,2.0,5,2.7
11062,33.0,1,-0.91,1.0,4.0,1,2.0,5,2.4
20801,41.0,1,-0.78,1.0,4.0,1,3.0,7,2.9
5061,41.0,1,0.66,1.0,4.0,1,5.0,7,3.3
23079,41.0,1,-1.22,1.0,4.0,1,6.0,7,3.8
24596,38.0,1,0.96,1.0,4.0,1,1.0,7,3.5
21764,41.0,1,0.07,1.0,5.0,1,5.0,7,3.8
24198,35.0,1,0.29,1.0,3.0,1,5.0,7,3.3
16325,40.0,1,0.04,1.0,4.0,1,3.0,7,3.3
4672,33.0,1,-1.77,1.0,1.0,1,6.0,5,2.5
18963,30.0,1,-0.55,1.0,4.0,1,3.0,5,3.2
13286,34.0,1,0.93,1.0,4.0,1,5.0,7,3.6
4929,33.0,1,0.55,1.0,4.0,1,3.0,6,3.0
12717,32.0,1,-1.13,1.0,4.0,1,2.0,6,3.2
8755,42.0,1,0.92,1.0,4.0,1,4.0,7,3.9
19922,39.0,1,-0.6,1.0,3.0,1,4.0,7,3.6
26745,38.0,1,-1.62,1.0,3.0,1,3.0,7,2.6
13245,37.0,1,-0.44,2.0,2.0,1,6.0,7,3.5
8987,39.0,1,1.61,1.0,4.0,1,3.0,7,3.9
2398,34.0,1,-0.53,1.0,2.0,1,4.0,7,3.3
15011,40.0,1,0.07,1.0,4.0,1,4.0,7,3.2
22445,44.0,1,-0.29,1.0,4.0,1,6.0,7,3.1
3983,40.0,1,-0.12,1.0,4.0,1,6.0,7,3.4
15296,39.0,1,-0.93,1.0,4.0,1,3.0,7,2.8
18911,36.0,1,-0.39,1.0,4.0,1,3.0,7,3.3
22150,39.0,1,0.37,1.0,5.0,1,6.0,7,3.0
15593,44.0,1,1.12,1.0,4.0,1,6.0,7,3.9
10745,44.0,1,1.02,1.0,3.0,1,6.0,7,3.4
25060,36.0,1,-0.21,1.0,4.0,1,2.0,7,3.2
14389,33.0,1,0.02,1.0,3.0,1,3.0,6,3.1
13258,42.0,1,-0.16,1.0,4.0,1,4.0,7,3.4
23290,33.0,1,-1.74,1.0,2.0,1,5.0,7,3.5
8184,33.5,1,-0.1,1.0,4.0,1,3.0,5,2.5
2560,34.0,1,1.7,1.0,5.0,1,4.0,7,3.3
27271,20.0,1,-1.77,1.0,1.0,1,3.0,2,3.0
4455,33.0,1,-0.06,1.0,3.0,1,3.0,6,3.1
19041,39.0,1,-1.03,1.0,4.0,1,5.0,6,2.4
18009,35.0,1,0.21,1.0,3.0,1,4.0,7,3.6
18753,41.0,1,-0.19,1.0,4.0,1,4.0,7,3.2
18126,42.0,1,0.13,1.0,3.0,1,4.0,7,3.7
23706,23.0,1,-0.94,1.0,2.0,1,4.0,3,2.8
13195,38.0,1,-0.65,1.0,4.0,1,3.0,7,2.6
17373,37.0,1,-0.15,2.0,3.0,1,4.0,7,3.3
20533,34.0,1,-0.59,2.0,4.0,1,3.0,7,3.4
5139,45.0,1,1.45,1.0,3.0,1,6.0,7,3.8
11325,33.5,1,0.04,1.0,4.0,1,3.0,7,3.5
10759,32.0,1,0.16,1.0,3.0,1,6.0,6,3.4
26337,39.0,1,-0.19,1.0,4.0,1,5.0,7,2.9
18394,35.0,1,0.15,1.0,3.0,1,3.0,6,2.7
18514,42.0,1,0.2,1.0,3.0,1,5.0,7,3.8
15775,38.0,1,-0.42,1.0,4.0,1,4.0,7,3.0
3042,33.0,1,-0.3,1.0,3.0,1,3.0,6,3.1
2403,37.0,1,-0.25,1.0,4.0,1,3.0,6,2.6
10265,29.0,1,-1.61,1.0,3.0,1,5.0,5,3.4
20449,43.0,1,0.7,1.0,3.0,1,5.0,7,3.5
17743,35.0,1,-1.09,1.0,3.0,1,3.0,6,3.0
15818,33.0,1,0.03,1.0,4.0,1,3.0,7,3.4
26765,37.0,1,1.77,2.0,3.0,1,5.0,7,3.3
6431,35.5,1,1.07,1.0,4.0,1,3.0,7,3.5
14796,36.0,1,-1.83,1.0,4.0,1,4.0,7,2.9
13041,37.0,1,0.63,1.0,4.0,1,3.0,7,3.0
8430,47.0,1,0.61,1.0,4.0,1,6.0,7,3.5
6900,45.0,1,-0.2,1.0,3.0,1,5.0,7,3.6
13365,22.0,1,-0.98,1.0,1.0,1,3.0,3,3.3
23411,29.0,1,-0.32,2.0,3.0,1,3.0,5,2.9
6639,44.0,1,0.23,1.0,3.0,1,4.0,7,3.5
27254,46.0,1,-0.14,1.0,5.0,1,6.0,7,3.7
7742,35.0,1,0.53,1.0,3.0,1,3.0,6,2.7
19680,34.0,1,-2.18,1.0,3.0,1,2.0,6,2.9
22214,39.0,1,0.13,1.0,4.0,1,5.0,7,3.7
24462,40.0,1,-1.28,2.0,3.0,1,5.0,7,2.7
24083,45.0,1,-0.85,1.0,4.0,1,4.0,7,3.5
11647,39.0,1,0.04,1.0,4.0,1,3.0,7,2.5
1434,37.0,1,1.24,2.0,3.0,1,3.0,7,3.4
14211,35.0,1,1.08,1.0,4.0,1,4.0,7,3.3
21072,28.0,1,-0.8,1.0,3.0,1,3.0,5,3.5
12491,41.0,1,-0.4,1.0,4.0,1,3.0,7,2.7
13545,35.0,1,0.15,1.0,4.0,1,5.0,6,3.0
12840,40.0,1,1.31,1.0,4.0,1,3.0,7,3.5
1900,37.0,1,-0.18,1.0,4.0,1,4.0,7,3.3
9791,33.0,1,0.57,2.0,2.0,1,5.0,7,3.9
13799,38.0,1,-0.27,1.0,4.0,1,3.0,7,3.8
7856,41.0,1,1.45,1.0,4.0,1,6.0,7,3.8
4435,31.0,1,0.0,1.0,4.0,1,2.0,6,3.1
4779,40.0,1,0.66,1.0,4.0,1,5.0,7,3.5
18454,41.0,1,-0.23,1.0,4.0,1,5.0,7,3.7
4980,44.0,1,0.69,1.0,4.0,1,5.0,7,3.8
19403,35.0,1,0.28,1.0,5.0,1,3.0,6,2.7
19875,39.0,1,-1.19,1.0,4.0,1,3.0,7,3.0
1629,34.0,1,-1.02,1.0,4.0,1,6.0,6,3.1
25053,38.0,1,2.18,1.0,4.0,1,3.0,7,3.4
19709,34.0,1,-0.57,1.0,4.0,1,4.0,7,3.7
25640,33.0,1,-1.3,2.0,4.0,1,4.0,5,2.4
27339,40.0,1,-0.52,1.0,4.0,1,5.0,7,2.9
20430,40.0,1,1.04,2.0,1.0,1,5.0,7,3.5
11019,35.0,1,1.24,1.0,4.0,1,4.0,6,3.0
7768,42.0,1,2.17,1.0,3.0,1,5.0,7,3.6
4393,35.0,1,-0.4,1.0,4.0,1,3.0,7,3.3
8294,36.0,1,-2.75,1.0,4.0,1,3.0,7,2.9
11272,31.0,1,-0.27,1.0,4.0,1,2.0,5,2.9
8956,36.0,1,-0.49,1.0,4.0,1,5.0,7,3.0
17059,42.0,1,-0.73,1.0,4.0,1,3.0,7,2.7
19339,42.0,1,1.29,1.0,4.0,1,3.0,7,3.1
150,38.0,1,-1.77,2.0,2.0,1,5.0,6,2.5
1968,37.5,1,-0.06,1.0,4.0,1,5.0,7,3.7
24202,32.0,1,1.67,2.0,4.0,1,4.0,5,2.6
17679,44.0,1,1.2,1.0,4.0,1,6.0,7,3.7
20439,41.0,1,1.66,1.0,3.0,1,4.0,7,3.6
10266,36.0,1,0.31,1.0,3.0,1,3.0,6,2.6
520,37.0,1,1.59,1.0,4.0,1,4.0,7,3.8
17628,28.0,1,0.21,2.0,4.0,1,3.0,4,2.8
10161,38.0,1,-0.13,1.0,3.0,1,3.0,7,2.9
25989,34.0,1,-0.86,1.0,4.0,1,3.0,6,2.9
26865,24.5,1,-2.48,1.0,3.0,1,3.0,3,2.9
3984,36.5,1,-0.39,1.0,4.0,1,3.0,5,2.2
3028,41.0,1,-0.57,1.0,3.0,1,4.0,7,3.5
21265,42.0,1,-0.35,1.0,3.0,1,5.0,7,2.4
14935,46.0,1,2.29,1.0,3.0,1,3.0,7,3.6
11334,26.5,1,-1.4,1.0,2.0,1,4.0,4,2.8
3797,37.0,1,0.54,1.0,4.0,1,3.0,7,3.7
25515,34.0,1,-0.44,1.0,3.0,1,4.0,7,3.5
6528,34.0,1,-0.49,1.0,3.0,1,3.0,6,2.9
8825,37.0,1,-2.09,1.0,3.0,1,5.0,7,2.9
24108,40.0,1,1.69,1.0,4.0,1,4.0,7,3.9
16135,37.0,1,-0.45,2.0,3.0,1,3.0,7,3.5
15472,21.0,1,-3.14,1.0,4.0,1,4.0,3,2.9
26424,40.0,1,-1.03,1.0,3.0,1,3.0,7,2.8
22598,39.0,1,0.44,1.0,4.0,1,3.0,7,2.9
24234,27.5,1,-0.41,1.0,3.0,1,3.0,5,3.3
19182,37.0,1,0.09,1.0,4.0,1,3.0,7,3.0
2620,38.5,1,-0.58,1.0,4.0,1,3.0,7,2.8
20050,37.0,1,-0.53,1.0,2.0,1,5.0,7,3.4
3723,32.5,1,0.08,1.0,3.0,1,4.0,7,3.7
17688,41.0,1,-0.06,1.0,2.0,1,4.0,7,2.9
21395,48.0,1,-0.23,1.0,4.0,1,5.0,7,3.2
24323,38.0,1,-0.71,1.0,4.0,1,4.0,7,2.9
15062,38.0,1,0.58,1.0,4.0,1,5.0,7,3.5
10903,42.0,1,1.3,1.0,3.0,1,3.0,7,3.8
23284,29.0,1,-1.23,1.0,3.0,1,2.0,4,2.5
9376,42.0,1,0.83,1.0,4.0,1,4.0,7,3.3
12317,37.0,1,-0.25,1.0,4.0,1,5.0,7,3.1
21918,34.0,1,-1.24,1.0,5.0,1,3.0,6,2.9
6727,36.0,1,-0.22,1.0,3.0,1,3.0,6,2.4
3255,31.0,1,-0.47,1.0,4.0,1,2.0,5,2.7
5842,37.0,1,2.14,1.0,3.0,1,3.0,7,3.2
20268,23.5,1,0.81,1.0,3.0,1,1.0,4,3.6
2570,42.0,1,-0.91,1.0,4.0,1,4.0,7,3.7
27001,42.0,1,-1.79,1.0,5.0,1,6.0,7,2.7
21733,35.0,1,-0.21,1.0,3.0,1,4.0,6,3.0
16724,28.5,1,-1.98,1.0,3.0,1,3.0,5,3.2
23099,40.0,1,-0.88,1.0,3.0,1,4.0,7,3.7
26364,39.0,1,-2.04,1.0,4.0,1,4.0,7,2.7
13458,33.0,1,-0.55,1.0,4.0,1,5.0,6,3.1
4201,42.0,1,2.02,1.0,4.0,1,4.0,7,2.7
3519,43.0,1,-0.46,1.0,4.0,1,6.0,7,3.9
11531,44.0,1,0.96,1.0,5.0,1,3.0,7,2.9
10325,43.0,1,1.3,1.0,3.0,1,4.0,7,3.0
26521,40.5,1,0.64,1.0,4.0,1,3.0,7,2.6
9050,38.0,1,-1.38,1.0,2.0,1,5.0,7,3.0
8040,42.0,1,0.44,1.0,4.0,1,4.0,7,3.7
11830,29.5,1,-1.68,1.0,3.0,1,3.0,5,3.1
26493,34.5,1,0.32,1.0,4.0,1,3.0,7,3.3
8477,44.0,1,-0.16,1.0,3.0,1,4.0,7,3.4
26989,31.0,1,-0.13,1.0,2.0,1,3.0,6,3.4
21392,30.0,1,-0.89,1.0,1.0,1,4.0,5,2.9
22367,39.0,1,-0.51,1.0,3.0,1,3.0,7,2.8
20936,36.0,1,0.23,1.0,4.0,1,4.0,7,3.8
13646,40.0,1,-0.29,1.0,2.0,1,6.0,7,3.1
24370,36.0,1,0.14,1.0,3.0,1,5.0,7,3.6
11242,44.0,1,0.06,1.0,3.0,1,6.0,7,3.4
26416,34.0,1,-0.26,1.0,4.0,1,2.0,6,2.9
21360,26.5,1,-0.1,2.0,3.0,1,2.0,4,2.6
26906,33.0,1,-0.86,1.0,4.0,1,3.0,6,3.3
18985,37.0,1,1.3,2.0,4.0,1,5.0,7,3.5
23479,41.0,1,-0.37,1.0,4.0,1,5.0,7,3.4
6812,46.0,1,0.56,1.0,5.0,1,6.0,7,3.3
2952,41.0,1,0.28,1.0,4.0,1,5.0,7,3.5
23541,32.0,1,-0.93,1.0,2.0,1,3.0,6,3.1
4982,41.0,1,0.31,1.0,3.0,1,4.0,7,3.8
25919,28.0,1,-0.57,1.0,4.0,1,5.0,5,3.1
25612,36.0,1,-2.27,1.0,4.0,1,3.0,7,3.6
2012,33.0,1,-1.09,1.0,4.0,1,4.0,7,3.5
17480,39.0,1,-0.73,1.0,4.0,1,4.0,7,3.4
12982,46.0,1,0.75,1.0,3.0,1,5.0,7,3.3
21845,48.0,1,0.85,1.0,4.0,1,6.0,7,3.6
24425,41.0,1,1.09,1.0,3.0,1,6.0,7,3.2
21876,38.0,1,-0.65,2.0,3.0,1,5.0,7,2.7
14359,30.5,1,-0.85,1.0,3.0,1,3.0,4,2.3
18741,39.0,1,-0.17,1.0,3.0,1,4.0,7,3.5
13553,38.0,1,1.73,1.0,5.0,1,3.0,7,3.8
24687,44.0,1,1.04,1.0,3.0,1,4.0,7,3.5
24712,42.0,1,0.55,1.0,4.0,1,4.0,7,3.7
26638,40.0,1,0.83,1.0,3.0,1,3.0,7,3.6
17602,31.0,1,0.18,2.0,2.0,1,4.0,5,2.5
23985,30.0,1,0.44,1.0,4.0,1,3.0,5,3.0
15076,25.0,1,-1.28,1.0,3.0,1,3.0,3,2.4
19663,31.0,1,-1.17,1.0,5.0,1,2.0,5,2.7
18320,31.5,1,-0.77,1.0,4.0,1,3.0,5,2.9
5923,41.0,1,-0.31,1.0,3.0,1,2.0,7,2.7
15334,40.0,1,1.77,1.0,2.0,1,2.0,7,3.2
26322,37.0,1,0.44,1.0,4.0,1,3.0,7,3.0
25784,38.0,1,0.46,1.0,4.0,1,3.0,7,2.8
10478,28.0,1,-0.03,1.0,4.0,1,3.0,5,3.2
15441,37.0,1,-0.85,1.0,3.0,1,2.0,7,2.9
6562,41.0,1,0.98,1.0,4.0,1,4.0,7,3.4
2466,28.5,1,0.16,1.0,4.0,1,3.0,5,2.9
25027,37.0,1,0.48,1.0,3.0,1,5.0,7,3.6
16160,41.0,1,-0.11,1.0,2.0,1,4.0,7,3.6
17289,40.0,1,-0.47,1.0,4.0,1,4.0,7,3.0
3591,29.0,1,-0.52,1.0,4.0,1,2.0,6,3.8
16010,38.0,1,0.97,1.0,4.0,1,3.0,7,3.5
7514,29.0,1,-0.99,1.0,4.0,1,3.0,5,3.3
21450,41.0,1,-0.03,1.0,3.0,1,4.0,7,3.6
7804,40.0,1,0.69,1.0,2.0,1,4.0,7,3.8
349,40.0,1,0.4,1.0,4.0,1,4.0,7,3.7
16648,37.0,1,-0.92,1.0,3.0,1,3.0,7,3.0
9627,40.0,1,1.11,1.0,4.0,1,5.0,7,3.8
13158,34.5,1,-0.55,1.0,4.0,1,3.0,7,3.3
16662,32.5,1,-0.29,1.0,4.0,1,4.0,6,3.1
18365,41.0,1,-0.53,1.0,3.0,1,1.0,7,3.0
26971,34.0,1,0.84,1.0,4.0,1,4.0,7,3.9
10092,42.0,1,-0.2,1.0,5.0,1,6.0,7,3.1
4690,40.0,1,0.58,1.0,4.0,1,5.0,7,3.3
25509,39.0,1,-0.94,1.0,4.0,1,3.0,7,2.6
19087,48.0,1,0.29,1.0,5.0,1,5.0,7,3.6
25409,42.0,1,-0.22,1.0,4.0,1,6.0,7,3.5
22169,30.0,1,-1.47,2.0,3.0,1,5.0,5,2.7
20307,32.0,1,-1.14,1.0,3.0,1,3.0,6,3.3
6427,41.0,1,0.51,1.0,4.0,1,3.0,7,3.1
26676,35.0,1,-0.3,1.0,3.0,1,3.0,6,2.8
6831,42.0,1,-2.26,1.0,4.0,1,4.0,7,3.0
23066,37.0,1,-1.61,1.0,5.0,1,3.0,7,3.1
11201,41.0,1,1.32,1.0,4.0,1,5.0,7,3.6
15491,30.5,1,-1.08,1.0,2.0,1,3.0,5,3.1
9089,36.0,1,-0.2,1.0,4.0,1,4.0,7,3.4
7424,28.0,1,0.56,1.0,4.0,1,2.0,5,3.0
3212,46.0,1,1.69,1.0,4.0,1,6.0,7,3.9
22789,41.0,1,0.02,1.0,5.0,1,5.0,7,3.2
23110,45.0,1,-1.1,1.0,4.0,1,6.0,7,3.7
15676,33.0,1,0.94,1.0,4.0,1,4.0,6,3.0
23610,29.0,1,0.66,1.0,5.0,1,1.0,6,3.7
16195,34.0,1,1.36,2.0,3.0,1,4.0,7,3.6
7215,34.0,1,1.69,1.0,3.0,1,4.0,7,3.9
19117,47.0,1,0.0,1.0,4.0,1,6.0,7,3.6
3169,36.0,1,0.18,1.0,3.0,1,4.0,7,3.2
23520,37.0,1,0.1,1.0,3.0,1,3.0,7,3.3
13281,41.0,1,0.31,1.0,4.0,1,6.0,7,2.9
14333,43.0,1,-1.16,1.0,4.0,1,5.0,7,3.3
3677,40.0,1,-0.18,1.0,4.0,1,6.0,7,3.2
10549,35.0,1,0.37,2.0,4.0,1,4.0,6,2.8
26604,29.0,1,-0.42,1.0,3.0,1,5.0,5,3.2
6938,42.0,1,1.33,1.0,4.0,1,5.0,7,3.3
19896,41.5,1,1.2,1.0,3.0,1,6.0,7,3.7
1813,32.0,1,0.73,1.0,4.0,1,5.0,7,3.8
3361,31.0,1,-0.44,1.0,4.0,1,2.0,6,3.5
9749,25.0,1,-1.6,2.0,2.0,1,4.0,3,2.6
22951,39.0,1,-0.04,1.0,3.0,1,4.0,7,3.2
12766,46.0,1,0.76,1.0,4.0,1,6.0,7,3.7
14910,48.0,1,0.61,1.0,4.0,1,3.0,7,3.3
13148,45.0,1,-2.0,1.0,3.0,1,5.0,7,3.4
10564,48.0,1,3.12,1.0,3.0,1,5.0,7,3.6
22100,42.0,1,0.45,1.0,2.0,1,4.0,7,3.4
10525,40.0,1,1.29,1.0,4.0,1,5.0,7,3.2
15331,41.0,1,0.83,2.0,4.0,1,4.0,7,2.7
19457,33.0,1,-0.95,1.0,4.0,1,3.0,7,3.4
24811,36.5,1,-0.81,1.0,4.0,1,3.0,6,2.6
6859,32.0,1,-1.1,1.0,2.0,1,3.0,6,3.5
16187,40.0,1,-0.15,1.0,4.0,1,3.0,7,3.7
4844,24.0,1,-0.57,1.0,3.0,1,1.0,5,3.8
17559,35.0,1,-1.77,1.0,2.0,1,5.0,6,2.5
13945,36.0,1,-1.32,1.0,3.0,1,4.0,7,3.6
3874,38.0,1,0.37,1.0,2.0,1,4.0,7,3.3
13439,48.0,1,0.61,1.0,2.0,1,5.0,7,3.4
13663,37.0,1,0.39,1.0,4.0,1,3.0,7,2.9
6342,43.0,1,0.97,1.0,4.0,1,4.0,7,3.7
4969,26.0,1,-0.6,2.0,4.0,1,4.0,3,2.5
24273,36.0,1,-0.2,1.0,4.0,1,4.0,7,3.2
20281,47.0,1,0.26,1.0,1.0,1,6.0,7,3.4
8729,36.0,1,-1.15,2.0,4.0,1,2.0,6,2.6
19164,39.0,1,0.3,1.0,3.0,1,3.0,7,3.1
16894,34.0,1,1.09,2.0,1.0,1,4.0,7,3.6
4256,36.0,1,-0.21,1.0,3.0,1,5.0,6,2.6
27060,43.0,1,0.24,1.0,3.0,1,5.0,7,3.5
1068,36.0,1,-1.05,1.0,4.0,1,3.0,7,2.9
12949,34.0,1,-1.07,1.0,3.0,1,4.0,7,3.7
21511,20.0,1,-0.68,1.0,3.0,1,1.0,3,3.1
10970,30.5,1,-0.72,2.0,3.0,1,5.0,6,3.6
14376,34.0,1,-0.58,1.0,3.0,1,4.0,7,3.5
20691,38.0,1,0.11,1.0,3.0,1,3.0,7,3.2
3838,39.0,1,0.89,1.0,4.0,1,5.0,7,3.5
9808,37.0,1,-0.23,1.0,2.0,1,4.0,7,3.8
4450,38.0,1,0.5,1.0,4.0,1,5.0,7,3.9
11345,39.0,1,1.46,1.0,4.0,1,3.0,7,3.2
668,39.0,1,-0.4,1.0,4.0,1,4.0,7,3.1
21681,42.0,1,-0.46,1.0,3.0,1,4.0,7,3.6
6339,42.0,1,-0.49,1.0,3.0,1,3.0,7,3.3
14875,30.5,1,-0.21,1.0,3.0,1,1.0,5,3.0
23433,30.0,1,0.98,1.0,4.0,1,3.0,5,3.2
602,32.0,1,-0.65,1.0,4.0,1,3.0,6,3.5
8833,38.5,1,-0.64,1.0,4.0,1,3.0,7,3.0
12538,30.0,1,-0.79,1.0,4.0,1,3.0,5,3.2
22057,42.0,1,-0.53,1.0,4.0,1,3.0,7,3.3
23806,35.0,1,0.95,1.0,3.0,1,3.0,7,3.6
1649,35.0,1,1.27,1.0,3.0,1,2.0,7,3.8
26477,47.0,1,1.86,1.0,3.0,1,4.0,7,3.1
1801,42.0,1,-0.34,2.0,3.0,1,4.0,7,3.0
11662,36.0,1,-0.5,1.0,3.0,1,4.0,7,3.2
2151,31.0,1,1.59,1.0,3.0,1,1.0,5,2.8
13743,39.5,1,-0.84,1.0,3.0,1,5.0,7,3.6
11999,36.0,1,2.84,1.0,3.0,1,4.0,7,3.8
11440,41.0,1,-0.24,1.0,3.0,1,6.0,7,3.9
649,37.5,1,-1.22,1.0,2.0,1,5.0,7,3.7
17136,46.0,1,0.03,1.0,5.0,1,5.0,7,3.2
5848,34.0,1,-1.35,1.0,3.0,1,3.0,6,3.1
1073,27.0,1,-1.19,1.0,3.0,1,3.0,4,2.7
12814,34.0,1,-0.16,1.0,4.0,1,3.0,7,3.6
19945,46.0,1,-0.71,1.0,4.0,1,6.0,7,3.8
598,36.0,1,0.63,1.0,4.0,1,3.0,7,3.1
8607,31.5,1,0.94,1.0,3.0,1,3.0,6,3.3
4311,39.0,1,0.31,1.0,2.0,1,3.0,7,3.6
15729,37.0,1,0.95,1.0,3.0,1,3.0,7,3.0
17745,35.0,1,-0.84,1.0,2.0,1,3.0,7,3.2
220,48.0,1,-1.09,1.0,3.0,1,6.0,7,3.2
14419,37.0,1,2.12,1.0,4.0,1,2.0,7,3.9
835,40.0,1,-0.06,1.0,4.0,1,3.0,7,3.2
22680,42.0,1,-0.56,1.0,5.0,1,3.0,7,2.8
18183,37.0,1,1.8,1.0,3.0,1,6.0,7,3.7
5313,48.0,1,-2.02,1.0,3.0,1,4.0,7,2.4
3462,38.0,1,-0.76,2.0,3.0,1,3.0,7,3.0
25490,35.0,1,-1.54,1.0,3.0,1,5.0,6,2.9
13882,33.0,1,-0.78,1.0,4.0,1,3.0,6,2.9
11544,35.0,1,-0.06,1.0,4.0,1,5.0,7,3.8
25464,29.0,1,-0.22,1.0,2.0,1,2.0,5,3.1
