ID,lsat,grad,zgpa,fulltime,fam_inc,Dropout,tier,indxgrp,gpa
6783,44.0,1,-1.22,1.0,3.0,1,4.0,7,3.2
12380,23.0,1,0.29,1.0,1.0,1,1.0,3,3.0
8510,28.0,1,-1.25,1.0,4.0,1,2.0,5,3.4
17593,29.0,1,0.14,1.0,4.0,1,3.0,5,2.9
5466,29.0,1,-1.75,1.0,3.0,1,2.0,5,3.0
26653,27.0,1,0.81,1.0,4.0,1,3.0,5,3.4
16288,36.0,1,-1.23,1.0,3.0,1,5.0,7,3.7
7002,26.5,1,-1.18,1.0,3.0,1,3.0,4,3.1
27350,32.0,1,0.13,1.0,3.0,1,4.0,7,3.6
21486,39.0,1,-0.01,1.0,5.0,1,5.0,7,3.3
3896,36.0,1,-1.33,1.0,4.0,1,3.0,7,3.1
16751,24.3,1,-1.02,2.0,3.0,1,5.0,4,3.0
15651,29.0,1,-1.27,1.0,3.0,1,5.0,5,3.3
13946,43.0,1,0.88,1.0,3.0,1,3.0,7,3.0
1331,27.5,1,-0.39,1.0,4.0,1,3.0,4,2.7
7803,32.0,1,-2.16,2.0,3.0,1,3.0,5,2.7
2482,39.0,1,-0.62,1.0,3.0,1,4.0,7,3.1
22947,31.0,1,1.19,1.0,4.0,1,3.0,6,3.1
26883,33.0,1,0.16,1.0,4.0,1,2.0,6,3.2
9192,32.0,1,0.54,1.0,2.0,1,5.0,5,2.7
25322,42.0,1,0.86,1.0,5.0,1,3.0,7,3.1
20617,39.0,1,-1.38,1.0,3.0,1,4.0,7,3.0
2667,45.0,1,-0.03,1.0,3.0,1,4.0,7,2.6
15021,39.0,1,-1.42,1.0,2.0,1,4.0,7,2.6
1940,35.0,1,-0.82,1.0,4.0,1,3.0,6,2.9
7363,43.5,1,0.49,1.0,4.0,1,4.0,7,2.4
12738,31.0,1,-1.25,1.0,2.0,1,3.0,6,3.1
10605,37.0,1,0.8,2.0,4.0,1,3.0,6,2.7
22175,33.0,1,-1.24,1.0,2.0,1,6.0,7,3.5
3551,22.0,1,-0.48,1.0,4.0,1,3.0,4,3.5
8183,33.5,1,-1.67,1.0,3.0,1,3.0,5,2.6
4764,37.0,1,-1.24,1.0,2.0,1,3.0,7,3.5
8457,35.0,1,-0.64,1.0,2.0,1,4.0,7,3.5
3527,37.0,1,-0.39,2.0,3.0,1,3.0,7,2.9
4824,31.0,1,0.44,1.0,2.0,1,4.0,6,3.5
14223,29.0,1,0.39,1.0,3.0,1,3.0,6,3.5
19562,39.0,1,-1.73,1.0,3.0,1,3.0,7,2.9
22268,28.0,1,-1.48,1.0,3.0,1,3.0,6,3.8
23675,36.0,1,-1.46,1.0,4.0,1,3.0,7,3.7
16533,35.0,1,1.55,1.0,4.0,1,3.0,7,3.2
17915,41.0,1,1.05,1.0,4.0,1,4.0,7,3.8
15839,42.0,1,1.18,1.0,4.0,1,4.0,7,3.8
12519,40.0,1,-0.57,1.0,4.0,1,3.0,7,2.9
17503,46.0,1,0.72,1.0,4.0,1,6.0,7,3.5
5732,39.0,1,-1.62,1.0,3.0,1,4.0,7,3.7
4258,34.0,1,-1.53,2.0,3.0,1,5.0,6,3.0
12336,37.0,1,-0.64,1.0,4.0,1,5.0,7,2.9
24318,41.0,1,1.04,1.0,4.0,1,5.0,7,3.3
3070,41.0,1,-0.83,1.0,5.0,1,3.0,7,3.0
25717,25.0,1,-0.55,1.0,2.0,1,3.0,3,2.6
14728,38.0,1,0.0,1.0,5.0,1,5.0,7,2.8
23700,22.0,1,-2.23,1.0,2.0,1,5.0,3,3.0
22893,32.0,1,1.79,1.0,4.0,1,3.0,6,3.1
15689,11.0,1,-1.55,1.0,1.0,1,5.0,1,3.0
19322,38.0,1,-0.72,1.0,4.0,1,4.0,7,3.5
21124,47.0,1,-2.47,1.0,3.0,1,3.0,7,3.2
14194,42.0,1,-0.41,1.0,4.0,1,4.0,7,2.6
7151,35.0,1,-0.66,1.0,4.0,1,2.0,7,3.1
13421,30.0,1,-2.26,1.0,4.0,1,5.0,6,3.4
21590,37.0,1,-1.06,1.0,5.0,1,4.0,7,3.6
14077,44.0,1,0.84,1.0,4.0,1,5.0,7,3.2
23566,35.0,1,-0.15,1.0,3.0,1,2.0,6,2.8
15329,37.0,1,1.37,1.0,5.0,1,3.0,7,2.9
2868,37.0,1,-0.53,2.0,3.0,1,2.0,7,2.8
6949,48.0,1,1.39,1.0,5.0,1,5.0,7,3.7
16293,26.0,1,-1.41,1.0,5.0,1,2.0,5,3.5
5454,22.0,1,-1.42,1.0,3.0,1,4.0,2,2.6
20573,25.0,1,-1.55,1.0,5.0,1,2.0,3,2.6
5745,38.0,1,0.1,1.0,4.0,1,3.0,7,2.7
12445,37.0,1,0.74,2.0,4.0,1,1.0,7,3.0
5519,30.0,1,-0.87,1.0,3.0,1,3.0,5,3.1
22053,35.5,1,-0.3,1.0,3.0,1,2.0,5,2.3
23449,29.5,1,-1.35,1.0,4.0,1,3.0,5,3.1
15733,34.0,1,-0.63,2.0,3.0,1,3.0,7,3.3
16224,22.0,1,-2.39,1.0,2.0,1,3.0,4,3.8
16446,34.0,1,-0.25,1.0,3.0,1,3.0,7,3.3
23174,26.5,1,-1.44,1.0,2.0,1,3.0,5,3.4
25063,43.0,1,0.6,1.0,2.0,1,4.0,7,2.9
2241,26.0,1,-1.58,1.0,3.0,1,2.0,3,2.3
8879,33.0,1,0.22,1.0,3.0,1,4.0,7,3.5
18896,27.0,1,-2.48,1.0,3.0,1,6.0,4,3.1
4052,39.0,1,0.04,1.0,4.0,1,5.0,7,3.4
23716,35.0,1,1.45,1.0,3.0,1,4.0,7,3.8
9711,23.0,1,-2.05,1.0,2.0,1,5.0,4,3.2
2492,35.0,1,-0.54,1.0,4.0,1,3.0,7,3.5
4503,48.0,1,0.96,1.0,3.0,1,5.0,7,3.9
23549,43.0,1,1.29,1.0,2.0,1,4.0,7,3.9
9793,34.0,1,-0.35,1.0,3.0,1,3.0,7,3.4
22560,34.0,1,-0.42,1.0,3.0,1,5.0,6,2.9
12319,38.0,1,0.21,1.0,3.0,1,3.0,7,3.3
1550,31.0,1,0.27,1.0,2.0,1,5.0,5,2.7
26800,32.5,1,-1.51,1.0,3.0,1,3.0,5,2.5
14383,45.0,1,0.55,1.0,4.0,1,4.0,7,3.2
14476,42.0,1,1.17,1.0,3.0,1,4.0,7,3.3
17924,33.0,1,-0.96,2.0,4.0,1,3.0,6,3.2
24936,24.0,1,-1.51,2.0,3.0,1,3.0,3,2.6
20005,36.0,1,0.39,1.0,4.0,1,3.0,7,3.6
10926,38.0,1,-0.27,1.0,4.0,1,3.0,7,3.0
23454,39.0,1,2.39,1.0,5.0,1,3.0,7,3.5
4963,30.0,1,-1.63,1.0,3.0,1,4.0,4,2.3
27434,34.0,0,-1.03,2.0,3.0,1,3.0,6,2.8
26749,30.0,1,-0.79,2.0,4.0,1,3.0,4,2.4
6528,34.0,1,-0.49,1.0,3.0,1,3.0,6,2.9
5260,36.0,1,0.6,1.0,4.0,1,5.0,7,3.8
6401,23.5,1,-1.4,1.0,3.0,1,3.0,4,3.4
11806,37.0,1,-0.14,1.0,4.0,1,3.0,6,2.3
16995,34.0,1,-1.58,1.0,2.0,1,3.0,5,2.5
16307,25.0,1,-1.14,2.0,2.0,1,2.0,4,3.1
16839,22.0,1,-0.6,1.0,4.0,1,1.0,2,2.4
12853,35.0,1,-0.18,1.0,4.0,1,5.0,7,3.1
20328,26.0,1,-1.92,1.0,4.0,1,4.0,4,2.9
16849,38.0,1,-0.5,1.0,4.0,1,4.0,7,3.5
6515,32.0,1,0.15,2.0,3.0,1,5.0,6,3.1
23864,35.0,1,-1.55,1.0,3.0,1,4.0,7,3.5
9119,23.0,1,-1.08,1.0,5.0,1,3.0,4,3.6
405,34.0,1,-1.41,1.0,4.0,1,3.0,6,3.0
4223,31.0,1,-0.71,1.0,2.0,1,2.0,6,3.3
23759,26.0,1,0.08,1.0,3.0,1,1.0,3,2.5
20944,34.0,1,0.35,1.0,3.0,1,4.0,7,3.4
12105,27.5,1,-1.62,1.0,4.0,1,1.0,3,2.1
8430,47.0,1,0.61,1.0,4.0,1,6.0,7,3.5
5208,39.0,1,0.14,1.0,4.0,1,4.0,7,3.1
13252,27.0,1,-1.2,1.0,4.0,1,3.0,5,3.2
12151,39.0,1,-0.35,1.0,3.0,1,5.0,7,3.4
26140,46.0,1,-1.52,1.0,4.0,1,4.0,7,2.6
10673,25.0,1,-2.96,1.0,2.0,1,4.0,2,2.1
15250,39.0,1,2.5,1.0,3.0,1,5.0,7,2.8
22967,37.0,1,0.56,1.0,4.0,1,4.0,7,3.7
7546,36.0,1,-1.78,1.0,2.0,1,5.0,7,3.6
15883,36.0,1,-1.93,1.0,2.0,1,4.0,7,3.7
21264,44.0,1,-0.04,1.0,4.0,1,5.0,7,3.2
15284,39.0,1,-0.86,1.0,2.0,1,3.0,7,3.3
20666,32.0,1,-2.46,2.0,3.0,1,3.0,5,2.5
15883,36.0,1,-1.93,1.0,2.0,1,4.0,7,3.7
25626,27.0,1,-0.3,1.0,3.0,1,3.0,5,3.6
1049,35.0,1,-1.22,1.0,4.0,1,3.0,6,2.9
2242,37.0,1,0.32,2.0,2.0,1,3.0,7,3.2
24170,36.0,1,0.84,1.0,2.0,1,5.0,7,3.7
536,39.0,1,-0.06,1.0,3.0,1,5.0,7,3.5
337,35.0,1,0.98,1.0,4.0,1,3.0,7,3.5
10518,41.0,1,-0.09,1.0,4.0,1,3.0,7,2.9
27126,24.0,1,-0.5,1.0,3.0,1,3.0,4,3.2
19351,37.0,1,1.55,1.0,3.0,1,3.0,7,2.8
5661,36.0,1,-1.68,1.0,4.0,1,3.0,7,3.1
16081,42.0,1,0.3,1.0,4.0,1,4.0,7,3.7
15786,33.0,1,2.09,1.0,3.0,1,3.0,7,3.4
7056,36.0,1,-0.15,1.0,3.0,1,4.0,7,3.4
26915,39.5,1,1.41,2.0,4.0,1,4.0,7,3.4
1002,43.0,1,-0.53,1.0,4.0,1,5.0,7,3.0
7773,38.0,1,-0.18,1.0,4.0,1,4.0,7,3.0
15882,40.0,1,1.63,1.0,3.0,1,2.0,7,3.8
14605,39.0,1,-1.71,1.0,4.0,1,3.0,7,3.1
6167,41.0,1,0.38,1.0,5.0,1,5.0,7,3.1
26303,35.0,1,-0.64,1.0,3.0,1,3.0,7,3.4
11184,41.0,1,0.94,1.0,4.0,1,3.0,7,3.2
12330,29.0,1,-0.29,1.0,2.0,1,5.0,5,3.1
26884,42.0,1,0.22,1.0,4.0,1,5.0,7,3.3
22042,39.0,1,-0.63,1.0,4.0,1,3.0,7,2.7
4109,21.0,1,-0.29,1.0,4.0,1,5.0,3,3.1
144,33.0,1,-1.19,1.0,4.0,1,2.0,7,3.5
25121,38.0,1,-0.58,1.0,4.0,1,5.0,7,2.7
13215,26.5,1,-1.9,1.0,3.0,1,2.0,4,2.8
13645,33.0,1,-0.76,1.0,4.0,1,5.0,7,3.8
20720,24.0,1,-1.41,1.0,3.0,1,5.0,4,3.1
6496,33.0,1,0.51,2.0,2.0,1,5.0,7,3.4
9297,31.0,1,-0.61,1.0,4.0,1,2.0,6,3.3
18374,43.0,1,-0.04,1.0,4.0,1,6.0,7,3.2
13512,20.5,1,0.36,1.0,3.0,1,1.0,3,3.2
10303,33.0,1,-0.12,1.0,4.0,1,5.0,6,3.0
19731,45.5,1,-0.34,1.0,5.0,1,6.0,7,3.7
12901,33.0,1,0.95,1.0,4.0,1,3.0,7,3.6
25704,23.0,1,-1.6,1.0,1.0,1,1.0,2,2.5
22898,42.0,1,0.88,1.0,4.0,1,4.0,7,3.6
23496,42.0,1,0.18,1.0,4.0,1,3.0,7,2.9
19420,36.0,1,-0.19,2.0,4.0,1,3.0,7,3.0
22283,44.0,1,-1.31,1.0,2.0,1,5.0,7,3.8
19075,33.0,1,-0.28,1.0,3.0,1,4.0,6,2.9
19020,42.0,1,-0.83,1.0,4.0,1,3.0,7,3.1
26150,33.0,1,0.08,1.0,3.0,1,1.0,5,2.5
11004,37.0,1,-1.13,1.0,4.0,1,3.0,7,2.8
15071,23.3,1,-1.36,1.0,5.0,1,2.0,3,3.1
5117,39.0,1,-1.16,1.0,2.0,1,3.0,6,2.4
933,29.0,1,-2.31,1.0,2.0,1,4.0,4,2.8
1669,29.0,1,-0.3,1.0,3.0,1,3.0,5,3.4
21923,24.0,1,-1.3,1.0,3.0,1,4.0,4,3.3
25079,34.0,1,0.67,1.0,4.0,1,4.0,6,3.2
26673,28.5,1,-1.07,1.0,3.0,1,5.0,6,3.5
23309,25.5,1,-1.21,1.0,4.0,1,3.0,4,3.0
26195,25.5,1,-1.12,1.0,3.0,1,1.0,4,2.8
5928,44.0,1,-0.43,1.0,4.0,1,4.0,7,3.6
6052,36.0,1,-1.52,1.0,4.0,1,3.0,7,2.9
15076,25.0,1,-1.28,1.0,3.0,1,3.0,3,2.4
11269,39.0,1,0.66,1.0,4.0,1,4.0,7,3.0
19560,40.0,1,0.28,1.0,3.0,1,3.0,7,3.5
4109,21.0,1,-0.29,1.0,4.0,1,5.0,3,3.1
25598,27.0,1,-0.25,1.0,4.0,1,2.0,5,3.4
9230,32.0,1,-1.23,1.0,2.0,1,1.0,6,3.4
23864,35.0,1,-1.55,1.0,3.0,1,4.0,7,3.5
2235,20.0,1,-1.23,1.0,3.0,1,3.0,2,3.0
5774,40.0,1,0.9,1.0,3.0,1,5.0,7,2.9
15208,35.0,1,0.54,1.0,2.0,1,3.0,7,3.4
3568,39.0,1,-0.83,1.0,2.0,1,1.0,7,3.4
19360,31.0,1,0.21,1.0,3.0,1,6.0,6,3.3
15210,26.0,1,0.46,1.0,2.0,1,3.0,5,3.4
14862,44.0,1,-0.46,1.0,4.0,1,4.0,7,2.6
25682,26.0,1,-1.26,1.0,2.0,1,5.0,4,3.1
4598,42.0,1,-0.22,1.0,3.0,1,5.0,7,3.8
26645,45.0,1,-0.03,2.0,3.0,1,5.0,7,2.6
7091,38.0,1,-0.8,1.0,3.0,1,3.0,7,3.4
17534,28.0,1,-1.03,1.0,2.0,1,4.0,4,2.8
2445,42.0,1,-1.36,1.0,4.0,1,3.0,7,2.7
15966,40.0,1,0.29,1.0,3.0,1,3.0,7,2.5
7827,40.0,1,1.13,1.0,4.0,1,5.0,7,3.9
19037,34.0,1,-1.06,1.0,2.0,1,2.0,5,2.5
18291,32.0,0,-2.76,2.0,5.0,1,4.0,4,2.1
20656,33.0,1,-1.36,1.0,4.0,1,2.0,5,2.5
22495,44.0,1,1.45,1.0,4.0,1,6.0,7,3.8
1397,45.0,1,0.95,1.0,2.0,1,3.0,7,3.5
27292,32.0,1,-1.11,1.0,4.0,1,4.0,5,2.7
3094,27.0,1,-2.35,1.0,2.0,1,5.0,5,3.6
16154,25.0,1,-2.17,1.0,4.0,1,4.0,3,2.8
25003,36.0,1,-0.4,1.0,4.0,1,3.0,7,3.3
12310,39.0,1,2.54,1.0,4.0,1,3.0,7,3.5
12565,36.0,1,-1.61,1.0,4.0,1,2.0,7,3.0
12871,15.5,1,-0.83,1.0,1.0,1,1.0,2,3.2
18758,46.0,1,-1.71,1.0,3.0,1,5.0,7,3.8
26885,29.3,1,0.41,1.0,3.0,1,3.0,6,3.5
19634,38.0,1,0.4,1.0,4.0,1,4.0,7,3.4
22472,27.0,1,-2.51,1.0,4.0,1,1.0,3,2.2
6503,27.7,1,-0.19,1.0,4.0,1,1.0,4,2.6
25211,36.0,1,-1.27,1.0,3.0,1,3.0,6,2.5
6347,28.3,1,-1.93,1.0,1.0,1,4.0,4,2.4
16085,35.0,1,-1.06,1.0,3.0,1,4.0,7,3.8
25003,36.0,1,-0.4,1.0,4.0,1,3.0,7,3.3
14543,36.0,1,-2.29,1.0,4.0,1,4.0,7,3.0
20744,28.0,1,-0.93,2.0,2.0,1,2.0,4,2.9
6440,35.5,1,-0.77,2.0,2.0,1,3.0,7,3.0
11635,36.0,1,1.39,2.0,4.0,1,5.0,6,2.8
8162,37.0,1,1.59,1.0,4.0,1,3.0,7,3.1
5688,40.0,1,-0.15,1.0,3.0,1,4.0,7,3.4
23700,22.0,1,-2.23,1.0,2.0,1,5.0,3,3.0
4474,37.0,1,-0.6,1.0,3.0,1,4.0,7,3.5
22797,39.0,1,-0.97,1.0,3.0,1,4.0,7,3.1
8337,38.0,1,1.32,1.0,4.0,1,6.0,7,3.9
9155,20.0,1,-1.51,1.0,3.0,1,1.0,2,2.7
26087,35.0,1,-0.7,1.0,5.0,1,1.0,6,2.8
3908,33.0,1,0.36,1.0,4.0,1,3.0,6,3.2
5630,38.0,1,2.21,1.0,4.0,1,3.0,7,3.5
13215,26.5,1,-1.9,1.0,3.0,1,2.0,4,2.8
7223,36.0,1,-0.3,1.0,4.0,1,3.0,7,2.9
16551,34.0,1,0.3,1.0,4.0,1,4.0,6,3.2
10673,25.0,1,-2.96,1.0,2.0,1,4.0,2,2.1
3452,39.0,1,-2.89,1.0,4.0,1,3.0,7,3.4
6098,40.0,1,-2.11,1.0,5.0,1,6.0,7,3.7
24715,33.0,1,-0.28,1.0,3.0,1,2.0,6,3.1
7003,29.7,1,-0.45,2.0,4.0,1,4.0,4,2.5
917,32.5,1,-1.84,1.0,5.0,1,6.0,6,3.1
18708,29.5,1,-1.62,1.0,4.0,1,5.0,5,3.1
2000,25.0,1,-0.77,1.0,5.0,1,4.0,5,3.5
12569,35.0,1,-1.29,2.0,3.0,1,3.0,6,2.8
24886,28.5,1,-0.45,1.0,3.0,1,1.0,3,2.2
9417,29.0,1,-1.03,1.0,3.0,1,3.0,5,3.0
4299,36.0,1,-1.61,1.0,2.0,1,3.0,7,3.1
15512,33.0,1,-0.23,2.0,4.0,1,4.0,5,2.3
4269,25.0,1,-1.5,1.0,4.0,1,4.0,4,3.1
3631,33.3,1,-1.21,1.0,3.0,1,3.0,5,2.7
4299,36.0,1,-1.61,1.0,2.0,1,3.0,7,3.1
2778,28.0,1,-0.68,2.0,3.0,1,5.0,6,3.6
16290,31.0,1,1.35,1.0,3.0,1,4.0,6,3.6
18896,27.0,1,-2.48,1.0,3.0,1,6.0,4,3.1
10710,40.0,1,-1.97,1.0,4.0,1,3.0,7,3.2
8104,22.0,1,-0.08,1.0,2.0,1,1.0,3,2.9
6103,38.0,1,1.45,1.0,3.0,1,2.0,7,2.8
10460,39.0,1,0.37,1.0,4.0,1,3.0,7,3.4
13921,37.0,1,-0.75,1.0,4.0,1,3.0,7,3.3
16728,32.0,1,-0.12,1.0,4.0,1,3.0,7,3.6
14144,43.0,1,-0.25,1.0,4.0,1,4.0,7,3.1
11852,30.0,1,-0.7,1.0,4.0,1,2.0,6,3.7
13898,30.0,1,-0.49,1.0,3.0,1,3.0,5,3.1
16489,40.0,1,0.01,1.0,2.0,1,2.0,7,3.2
21111,20.0,1,-3.16,1.0,2.0,1,5.0,2,3.0
20227,35.0,1,-2.42,1.0,3.0,1,3.0,7,3.3
9556,41.0,1,0.0,1.0,5.0,1,6.0,7,2.7
21448,37.0,1,0.0,1.0,3.0,1,5.0,7,3.4
9518,35.0,1,-1.21,2.0,1.0,1,3.0,7,3.2
22522,34.0,1,-1.45,1.0,4.0,1,4.0,7,3.7
25268,34.0,1,-1.28,1.0,1.0,1,6.0,6,2.7
9881,45.0,1,1.84,1.0,3.0,1,4.0,7,3.5
7968,35.0,1,1.35,1.0,3.0,1,2.0,6,2.8
19437,44.0,1,0.1,1.0,5.0,1,5.0,7,3.0
594,44.0,1,1.4,1.0,4.0,1,6.0,7,3.8
2147,40.0,0,-1.52,1.0,4.0,1,3.0,7,2.6
933,29.0,1,-2.31,1.0,2.0,1,4.0,4,2.8
14710,36.0,1,-0.95,1.0,4.0,1,4.0,7,3.5
8762,25.0,1,0.1,1.0,3.0,1,2.0,5,3.7
24474,27.0,1,-0.75,1.0,3.0,1,1.0,3,2.3
20549,44.0,1,0.59,1.0,4.0,1,6.0,7,3.6
16968,33.0,1,-0.8,1.0,4.0,1,6.0,6,3.0
8110,39.0,1,-0.25,2.0,3.0,1,5.0,6,2.4
12694,36.0,1,1.07,2.0,2.0,1,5.0,7,2.9
2029,45.0,1,0.04,1.0,4.0,1,5.0,7,3.6
15038,40.0,1,-1.03,1.0,4.0,1,4.0,7,2.8
8271,40.0,1,1.61,1.0,5.0,1,4.0,7,3.8
13134,36.0,1,-1.45,1.0,4.0,1,3.0,6,2.7
17111,34.5,1,-0.63,1.0,3.0,1,4.0,7,3.3
11036,40.0,1,-0.26,1.0,4.0,1,3.0,7,3.2
9711,23.0,1,-2.05,1.0,2.0,1,5.0,4,3.2
1502,38.0,1,0.65,1.0,4.0,1,3.0,7,3.0
3370,30.0,1,0.23,1.0,4.0,1,2.0,4,2.1
21928,31.0,1,-1.34,1.0,3.0,1,3.0,5,3.0
22587,40.0,1,-0.08,1.0,3.0,1,4.0,7,3.4
21410,27.0,1,-0.86,1.0,3.0,1,1.0,3,2.5
298,27.0,1,-1.72,2.0,1.0,1,4.0,4,2.6
20238,28.0,1,-1.61,1.0,3.0,1,5.0,6,3.7
20461,30.0,1,-1.03,2.0,3.0,1,3.0,6,3.3
25752,35.0,1,-0.4,1.0,4.0,1,4.0,6,3.0
26763,42.0,1,-2.29,1.0,4.0,1,4.0,7,2.5
6019,29.0,1,-1.12,1.0,3.0,1,4.0,6,3.8
14630,25.0,1,-2.02,1.0,3.0,1,3.0,3,2.7
22517,28.5,1,-1.69,1.0,3.0,1,5.0,4,2.4
10740,43.0,1,0.98,1.0,3.0,1,3.0,7,2.5
17613,33.0,1,-1.04,1.0,3.0,1,4.0,6,3.0
16674,28.0,1,-2.2,1.0,3.0,1,5.0,4,2.9
22079,47.0,1,1.57,1.0,4.0,1,5.0,7,3.3
18149,28.5,1,0.32,1.0,4.0,1,2.0,5,3.2
9152,26.0,1,-0.78,1.0,3.0,1,1.0,4,2.9
3475,15.0,1,-0.49,1.0,3.0,1,1.0,1,2.1
8427,30.0,1,0.07,2.0,3.0,1,3.0,4,2.1
15376,23.5,1,-1.34,1.0,4.0,1,3.0,3,2.8
23262,28.0,1,-1.72,1.0,3.0,1,4.0,4,2.6
21960,48.0,1,0.06,1.0,3.0,1,6.0,7,3.3
19092,30.0,1,0.63,1.0,4.0,1,3.0,6,3.8
12788,33.0,1,0.93,1.0,3.0,1,2.0,7,3.4
10014,45.0,1,-1.12,1.0,5.0,1,5.0,7,3.0
8978,40.0,1,-2.1,1.0,4.0,1,4.0,7,3.0
22376,32.0,1,-2.64,1.0,5.0,1,4.0,5,2.6
14382,38.0,1,-0.54,1.0,1.0,1,3.0,7,3.3
24665,36.0,1,0.99,1.0,3.0,1,5.0,7,2.9
1669,29.0,1,-0.3,1.0,3.0,1,3.0,5,3.4
717,31.0,1,0.24,1.0,3.0,1,3.0,6,3.2
23104,38.0,1,1.47,2.0,4.0,1,3.0,6,2.1
3085,31.0,1,-0.63,2.0,3.0,1,3.0,6,3.2
5117,39.0,1,-1.16,1.0,2.0,1,3.0,6,2.4
9711,23.0,1,-2.05,1.0,2.0,1,5.0,4,3.2
9212,40.0,1,-1.13,1.0,5.0,1,4.0,7,3.0
15553,29.0,1,0.46,1.0,3.0,1,5.0,5,3.4
23516,35.0,1,-1.48,1.0,3.0,1,4.0,7,3.1
7554,38.0,1,-2.28,1.0,4.0,1,3.0,6,2.4
20358,40.0,1,-0.81,1.0,5.0,1,5.0,7,3.4
22338,37.0,1,1.69,1.0,5.0,1,6.0,7,3.9
11832,29.0,1,-2.76,1.0,3.0,1,4.0,3,2.1
24298,29.0,1,-0.22,1.0,3.0,1,4.0,5,3.3
14475,36.0,1,0.33,1.0,4.0,1,5.0,7,3.9
24844,42.0,1,1.37,1.0,5.0,1,4.0,7,3.4
17650,47.0,1,-1.3,1.0,3.0,1,6.0,7,3.6
2483,26.0,1,-1.35,1.0,4.0,1,2.0,5,3.3
21511,20.0,1,-0.68,1.0,3.0,1,1.0,3,3.1
23010,38.0,1,0.46,1.0,5.0,1,4.0,7,3.4
4743,34.0,1,-1.32,1.0,3.0,1,2.0,5,2.5
9198,35.0,1,0.16,1.0,4.0,1,3.0,7,3.2
6515,32.0,1,0.15,2.0,3.0,1,5.0,6,3.1
22224,41.0,1,1.16,1.0,3.0,1,4.0,7,3.8
18148,37.0,1,0.58,1.0,3.0,1,4.0,7,3.6
24936,24.0,1,-1.51,2.0,3.0,1,3.0,3,2.6
24524,47.0,1,1.5,1.0,4.0,1,5.0,7,3.3
17582,45.0,1,-0.09,1.0,4.0,1,6.0,7,3.7
20531,39.0,1,2.08,1.0,5.0,1,2.0,6,2.1
184,34.0,1,-1.86,2.0,3.0,1,4.0,7,3.3
13608,44.0,1,0.94,1.0,4.0,1,5.0,7,3.7
15799,17.5,1,-1.65,1.0,3.0,1,3.0,1,2.5
16353,35.0,1,-0.09,1.0,3.0,1,3.0,6,3.0
8580,26.5,1,-1.16,1.0,3.0,1,3.0,5,3.2
10782,34.0,1,0.03,1.0,2.0,1,4.0,7,3.8
19562,39.0,1,-1.73,1.0,3.0,1,3.0,7,2.9
7401,33.0,1,1.53,1.0,2.0,1,3.0,6,2.8
23634,33.0,1,-1.45,1.0,4.0,1,3.0,7,3.6
4914,40.0,1,-1.33,1.0,2.0,1,3.0,7,2.5
8635,28.0,1,-1.54,2.0,2.0,1,4.0,5,3.2
9152,26.0,1,-0.78,1.0,3.0,1,1.0,4,2.9
22834,31.0,1,-0.59,1.0,4.0,1,5.0,6,3.4
7023,29.0,1,-1.84,1.0,2.0,1,4.0,5,2.9
11032,25.0,1,-1.38,2.0,3.0,1,3.0,3,2.8
18301,34.0,1,-0.26,1.0,4.0,1,4.0,7,3.5
5418,37.0,1,0.01,2.0,3.0,1,3.0,6,2.6
26468,31.0,1,0.87,1.0,3.0,1,2.0,5,2.8
2086,38.0,1,-2.22,2.0,4.0,1,4.0,7,3.2
10724,35.0,1,-1.69,1.0,4.0,1,4.0,7,3.3
24441,38.0,1,0.04,1.0,4.0,1,5.0,7,3.2
25975,28.0,1,-1.25,1.0,3.0,1,3.0,5,3.1
4721,38.0,1,0.53,1.0,3.0,1,3.0,7,3.3
26519,26.0,1,-1.38,2.0,2.0,1,4.0,5,3.7
8668,32.3,1,-1.19,2.0,3.0,1,3.0,5,2.7
17018,39.0,1,-0.9,1.0,3.0,1,5.0,7,3.0
24437,42.0,1,-0.96,1.0,4.0,1,4.0,7,2.9
9867,37.0,1,1.0,1.0,4.0,1,4.0,7,3.3
273,41.0,1,0.45,1.0,4.0,1,4.0,7,3.2
782,37.0,1,-0.9,2.0,5.0,1,3.0,6,2.2
17812,38.0,1,1.19,1.0,3.0,1,3.0,7,2.8
21848,40.0,1,-0.89,1.0,3.0,1,4.0,7,3.6
5969,36.0,1,-0.69,1.0,3.0,1,4.0,7,3.9
8396,35.0,1,-0.76,1.0,3.0,1,5.0,7,3.2
4961,31.0,1,-1.74,1.0,4.0,1,1.0,4,2.4
1445,36.0,1,-0.97,1.0,5.0,1,3.0,7,3.0
26774,38.0,1,1.03,1.0,4.0,1,3.0,7,3.7
1633,33.0,1,-1.3,2.0,4.0,1,5.0,5,2.6
9297,31.0,1,-0.61,1.0,4.0,1,2.0,6,3.3
13329,42.0,1,-0.01,1.0,4.0,1,3.0,7,2.1
11831,29.7,1,-1.78,1.0,3.0,1,3.0,5,3.1
13389,32.0,1,-0.31,1.0,3.0,1,5.0,7,3.6
11032,25.0,1,-1.38,2.0,3.0,1,3.0,3,2.8
24239,39.0,1,0.01,2.0,3.0,1,5.0,7,3.5
20331,39.0,1,-0.92,1.0,3.0,1,4.0,7,3.8
27350,32.0,1,0.13,1.0,3.0,1,4.0,7,3.6
6709,22.0,1,-0.55,1.0,3.0,1,1.0,3,2.8
